id	relevance
26663629615.0	0.40544358868903896
26663674284.0	0.4824030099386693
26663676549.0	0.20614056833774821
26663690681.0	0.3433211102362186
26663692020.0	0.15864848857211017
26663787974.0	0.7500792449437607
26663838313.0	0.8545937770988099
26663876489.0	0.6502093784464867
26663881712.0	0.04365842370869447
26663889510.0	0.028457120172680924
26663904380.0	0.0850776480330264
26663952605.0	0.7036056898900103
26664150823.0	0.4254124463815997
26664175537.0	0.19117557073128552
26664192789.0	0.2777182428020031
26664202448.0	0.2627072991722625
26664232666.0	-0.0071946289301597875
26664361335.0	0.13380152717240995
26670755459.0	0.15724990670538905
26674984417.0	0.5873912511635311
26681580060.0	0.6734452413566465
26691717155.0	0.8402409063993005
26691772840.0	0.00392509389260143
26691965466.0	0.04258898055915604
26681355146.0	0.6000893748199657
26681381205.0	0.5098925929731851
26681400572.0	0.43110049062579514
26681457529.0	0.009832433230367291
26681461350.0	0.5344615560981758
26681522610.0	0.7032930817272995
26681523253.0	0.34228679088144853
26681541096.0	0.04237029165802083
26681545871.0	0.4062894979630163
26681553906.0	0.37676502627964265
26681569635.0	0.2785386382715589
26681580951.0	0.17255975364638482
26681606331.0	0.44818063775405725
26681968086.0	0.7446564085157078
26682271454.0	0.7968717175476027
26682669766.0	0.09989790979442764
26684226291.0	0.24154711643012922
26686312388.0	0.4247513728728547
26686314950.0	0.5182859657434427
26686315788.0	0.4304391772641025
26686319922.0	0.44919805142567243
26686320224.0	0.1758776286223639
26686321305.0	-0.027551541320871866
26686324787.0	-0.0803719109166476
26686326397.0	0.5795418815502186
26686329446.0	0.6808294551200347
26686330730.0	0.5991220841351894
26686330944.0	0.5710213789191017
26686331072.0	0.2916850860732403
26686333329.0	0.26942726597874456
26686334301.0	0.03313617926172242
26686334572.0	0.13532813099701463
26686334918.0	0.698480805524154
26686336403.0	0.1832613311507577
26686336542.0	0.3162993896718044
26686340225.0	0.12295545693388717
26686357466.0	0.4067909977840741
26686372646.0	0.6841490129687731
26686427214.0	0.5786968411796788
26686588062.0	0.5964058532536106
26686613188.0	0.2947394329637818
26686615798.0	0.7174340685423333
26686616306.0	0.35147896216079083
26686619976.0	0.6345249265953269
26686622230.0	0.4830271055499692
26686626320.0	0.6216192681680677
26686627524.0	0.4706647378092596
26686629482.0	0.6651307895271948
26686633912.0	0.4680935504839
26686637889.0	0.5335285245345103
26686647021.0	0.5783467916411947
26686655271.0	0.6016684245359244
26686685077.0	0.29088838246911997
26686699717.0	0.4319191794414658
26686710700.0	0.005069851744579403
26686725189.0	0.45265385833094074
26686737415.0	0.2910104419886202
26686753773.0	0.06746241984117352
26686770227.0	0.5563203782634931
26686775485.0	0.6660273567335045
26686785050.0	0.47115658876519656
26686825018.0	0.22222273520188043
26686834693.0	0.0456186592182896
26686857490.0	0.47327480365514424
26686862787.0	0.43870402537790243
26686911211.0	0.4008925360014369
26686933452.0	0.2937237576828829
26686985058.0	-0.07080477679051295
26686998357.0	0.7239141933739477
26687036906.0	0.5620686636831614
26687202792.0	0.6462851228071038
26687295014.0	0.4299583833545223
26687387626.0	0.7152969245583538
26687422210.0	0.7017180794792505
26687427489.0	0.7183707819570333
26687428668.0	0.11838600855035208
26687429096.0	0.5469080664700541
26687429803.0	0.29034351260923963
26687431069.0	0.7039589740608793
26687435112.0	0.7255300380237362
26687456682.0	0.5253985274746611
26687459645.0	0.7879176658652403
26687468852.0	0.5218972023781692
26687477712.0	0.5037565316364176
26687488495.0	0.817160760866689
26687496720.0	0.8121373818575095
26687504837.0	0.2994911690659683
26687514285.0	0.42882470247521204
26687519830.0	0.39390837126259715
26687523023.0	0.49925082162586626
26687546267.0	0.1420697166099244
26687593116.0	0.1194886651938409
26687612351.0	0.47098628588716174
26687646962.0	0.5300447703413632
26687652893.0	0.49660969448888365
26687691126.0	0.6515228870532673
26687698517.0	0.6729984848997275
26687712135.0	0.6637650431760668
26687717439.0	0.5606380126441507
26687939862.0	0.32480186966445934
26687988642.0	0.04387876821783217
26695245314.0	0.42353647532540656
26695888040.0	0.08336962861062622
26695931288.0	0.11263276741728591
26695981527.0	0.7596487048264293
26708311400.0	0.577823498068877
26708353979.0	0.19229896720577716
26708372670.0	0.2649676054426929
26708386020.0	0.19941173429361117
26708412243.0	0.5015437550289547
26708418284.0	0.23073035506702477
26708431420.0	0.44520654993032754
26708471216.0	0.14829573086920805
26708472225.0	0.8710113148500319
26708477642.0	0.42565682346734984
26708478416.0	0.4084683254346363
26708512757.0	0.3959024385720356
26708652880.0	0.4002491477956646
26708656449.0	0.49189529396100534
26708658199.0	0.6277415905238568
26708665542.0	0.4922825470612615
26708672837.0	0.3191497517175539
26708673167.0	0.5249858911108793
26708695161.0	0.0300587129673714
26708702955.0	0.8592345221617739
26708767058.0	0.7958527219694115
26708827503.0	0.2928635433352261
26708987380.0	0.5745223319251586
26708988751.0	0.5140911961467786
26709018206.0	0.7561486379629947
26709029588.0	0.47431931671636335
26709057205.0	0.19394115056264968
26709067530.0	0.2110702056439585
26709079169.0	0.7204329223822092
26709081517.0	0.32968627790049404
26709091776.0	0.4319603821600291
26709168535.0	0.3690611306560395
26709169345.0	0.41282836261965866
26710093435.0	0.6894781089901428
26710816294.0	0.5502966679189791
26710826196.0	0.5488546662640778
26710844858.0	0.3931470701396711
26710856261.0	0.4611089958789936
26710886674.0	0.4003980748390427
26710886846.0	0.49480133474523696
26710892452.0	0.7224192101148869
26710897801.0	0.5119902119620664
26710921383.0	0.42524548690206077
26710943103.0	0.4423227554135807
26710970507.0	0.6501559250532426
26710990194.0	0.4466027815932528
26711002252.0	0.4656481986430169
26711050963.0	0.28450268903579656
26711054496.0	0.4846944271654212
26711065270.0	0.6185045701812247
26711104308.0	0.4866424552601897
26711108609.0	0.47306183448246003
26711113135.0	0.448890375354105
26711178822.0	0.21034999291457726
26711306127.0	0.14269480466462978
26711344941.0	0.36040587830754445
26711471906.0	0.27983825717448635
26711712034.0	0.7619728140607029
26711754636.0	0.5697819177541442
26711799924.0	0.6829710935989782
26712097924.0	0.5169824783174066
26712745263.0	0.27740375985655935
26713229521.0	0.5223976820547555
26713295078.0	0.6717045313829932
26713300446.0	0.6649587631996575
26713300552.0	0.5527978585793568
26713309485.0	0.7155857495929351
26713310924.0	0.11131912894758571
26713317389.0	0.22893889236188436
26713321717.0	0.5335001611855121
26713322669.0	0.6062833025562641
26713328154.0	0.17973397910710465
26713335483.0	0.20401597342001854
26713335696.0	0.7147500437192719
26713339108.0	0.3440274562448732
26713342661.0	0.5091633185615272
26713354518.0	0.5494671025366272
26713358229.0	0.7149353720368585
26713377310.0	0.2134663376166903
26713399148.0	0.6337380014732943
26713400084.0	0.7498932522923495
26713405692.0	0.811583323243762
26713406686.0	0.6935728175382448
26713447267.0	0.6302059670918863
26713465177.0	0.08327822583898684
26713469722.0	0.6427743672011867
26713470357.0	0.529185288602028
26713474875.0	0.7802162283260066
26713482531.0	0.5138051181534125
26713489215.0	0.5179301131245172
26713498597.0	0.5853877099201971
26713502184.0	0.5729663263571853
26713550284.0	0.6744954960036398
26713576097.0	0.46646802329553616
26713590937.0	0.3029328646317225
26713616823.0	0.1686119731894167
26713626303.0	-0.052129880958513036
26713633468.0	1.0
26713633839.0	1.0
26713634062.0	1.0
26713634519.0	1.0
26713634758.0	1.0
26713647197.0	1.0
26713649798.0	-0.04265290187836694
26713652996.0	-0.07310604925676387
26713655924.0	0.03708543288620412
26713687166.0	-0.052129880958513036
26713703364.0	1.0
26713723621.0	0.6584178532304149
26713747425.0	0.6255275163458958
26713898498.0	0.2399490574595949
26713916946.0	-0.0629010659146382
26714229645.0	0.8412832492892816
26714492158.0	0.2851722757773895
26714603076.0	0.6706539277137872
26713626299.0	0.4963999929489444
26713642966.0	0.5656905402545748
26713655325.0	0.40858643920231247
26713683535.0	0.5315798831978159
26713693700.0	0.2849256016959666
26713701304.0	0.5270778681354887
26713701479.0	0.4671330418825192
26713705624.0	0.6963828024502244
26713712342.0	0.652953850892644
26713712549.0	0.4977009598896735
26713714630.0	0.48094317448027424
26713721956.0	0.515034340078859
26713727847.0	0.37603497312211975
26713729095.0	0.33758312406941193
26713732671.0	0.06443918493139576
26713734894.0	0.2941365641249901
26713751648.0	0.3723408764948673
26713777142.0	0.19961426794348933
26713809584.0	0.5557065665257817
26713812932.0	0.5342667684346467
26714235202.0	0.18836991517597546
26718165753.0	0.5526834794085584
26718172708.0	0.2534168172747668
26718173249.0	0.5557418479957631
26718176254.0	0.3752145425719338
26718181774.0	0.42675545952199173
26718183873.0	-0.014550330459187386
26718185466.0	0.5801610387594903
26718186287.0	0.3387909566618234
26718198417.0	0.30588306508200974
26718199013.0	0.3932689678637251
26718200033.0	-0.014917434730679285
26718202915.0	0.43630880603812133
26718547604.0	0.4530200116967626
26718621883.0	0.5192969244350701
26718623362.0	0.49453963162684145
26718833792.0	0.5147710681539569
26718842718.0	0.7320067524831713
26718910015.0	0.2729261588050927
26718970358.0	0.17761738004349034
26718980066.0	0.11371295364826688
26719001485.0	0.5418210880205714
26719620853.0	0.6372108482480057
26719365063.0	0.6501053251443829
26719368986.0	0.6453627982677441
26719369560.0	0.54742964854037
26719370086.0	0.5155674303602978
26719373177.0	0.4906156055021909
26719374402.0	0.6365823582804915
26719375818.0	0.6068031874317162
26719379139.0	0.45677078573726565
26719379642.0	0.50598254043951
26719379865.0	0.6352298976295699
26719382631.0	0.5570144883389616
26719383273.0	0.5605657600166505
26719383625.0	0.742693209162071
26719388222.0	0.6135154781461869
26719411314.0	0.5084356000672936
26719411669.0	0.5401984412246782
26719412334.0	0.0332644803812591
26719413675.0	0.2942190725769806
26719416780.0	0.6110297039514873
26719418288.0	0.029038558623379375
26719420174.0	0.2901613439954248
26719433974.0	0.5776078002599752
26719434136.0	0.3947933896861341
26719446029.0	0.5590242582494991
26719458486.0	0.36568030697168863
26719459536.0	0.26297735207351663
26719463176.0	0.3252229627638943
26719485087.0	0.6664841656460625
26719492470.0	0.24497992193301985
26719502590.0	0.39416602291353064
26719553411.0	0.545580998325649
26719558271.0	0.5817035744954656
26719562438.0	0.5535147784811082
26719578391.0	0.7414672567011316
26719609603.0	0.47299328219186065
26719609702.0	0.4833369670925248
26719621650.0	0.40819741169080576
26719622847.0	0.6598339630149006
26719638513.0	0.6355250741260672
26719641605.0	0.7249176061492242
26719654169.0	0.5085163424636968
26719654884.0	0.3819402266037948
26719671403.0	0.6958889298613514
26719672552.0	0.38660518675063144
26719679898.0	0.5380701320817087
26719686266.0	0.5488704380911653
26719687989.0	0.3994415838561108
26719694829.0	0.5166569775977553
26719710051.0	0.7192812205307507
26719712911.0	0.2186522650150566
26719715085.0	0.4493215473806811
26719735700.0	0.20608113954866578
26719748588.0	0.1443856939074564
26719780316.0	0.3574749328367228
26719787415.0	0.553094500294275
26719789401.0	0.6682683893417071
26719793116.0	0.6930203207202045
26719803512.0	0.5457865020768468
26719807159.0	0.3686158883069324
26719818482.0	0.5309351339844184
26719826411.0	0.4302679783338754
26719839800.0	0.421889532828533
26719843698.0	0.0988163149279783
26719866360.0	0.023531603553333776
26719869094.0	0.034429006573139694
26719869950.0	-0.04992193487969739
26719870186.0	0.026710611723021287
26719927190.0	0.527124419687876
26719932723.0	0.4642494567579035
26719938393.0	0.1189266181795006
26719962496.0	0.03363951048891021
26719971907.0	0.29550655065444903
26719976719.0	0.44269872341215477
26719984008.0	0.4000662698281487
26719985303.0	0.3423769702255898
26720003980.0	0.4505297506356015
26720005230.0	0.5673900369297658
26720042549.0	-0.062433995795656776
26720566916.0	0.7301518745309328
26720579839.0	0.4812368203667583
26723272058.0	0.19421697553257242
26723277331.0	0.15124150684961785
26723280739.0	0.30906556231196003
26723281018.0	0.1678689214867022
26723284592.0	0.19421697553257242
26723295351.0	0.374694042285101
26723301223.0	0.1880033081735018
26723310517.0	0.4731535991379638
26723317203.0	0.23392545430075296
26723317205.0	0.60325465817713
26723319511.0	0.3143951646256302
26723321853.0	0.417272217156563
26723322746.0	0.4499919122786226
26723329441.0	0.06969708820974958
26723339211.0	0.3020056906901881
26723352724.0	0.2766384552162187
26723358969.0	0.1880033081735018
26723361748.0	1.0
26723363578.0	1.0
26723366860.0	1.0
26723370059.0	1.0
26723370502.0	0.31231748216292393
26723373423.0	0.39841912560611054
26723373569.0	0.19395337663952508
26723376018.0	0.5691726773088379
26723377011.0	0.22353691107203283
26723387380.0	0.5810566771804382
26723392094.0	0.247405060470738
26723393998.0	0.23339442530405552
26723405648.0	0.3935559243073631
26723427612.0	0.5831787300116937
26723430507.0	0.27307960515685736
26723434754.0	0.08105112864298333
26723436218.0	0.3496027560248857
26723438475.0	0.3922081970713657
26723444209.0	1.0
26723445435.0	1.0
26723448985.0	1.0
26723451585.0	1.0
26723461113.0	0.3505856425996751
26723464874.0	0.4672377500663003
26723484546.0	0.1979368414838077
26723493665.0	0.4523835006360572
26723495270.0	0.19421697553257242
26723504464.0	0.42498898104943134
26723512079.0	0.37515342323514655
26723513941.0	0.08974892043794194
26723520119.0	0.2595397410024571
26723526455.0	0.557634539279833
26723541878.0	0.26437742670489595
26723557945.0	0.30737032240055956
26723584261.0	0.23798816156651845
26723584957.0	0.277643988596294
26723586442.0	0.5152116083217109
26723593051.0	-0.00733655597966477
26723600936.0	0.1775471394691017
26723618484.0	0.2957170793180994
26723623426.0	0.35690839431855015
26723653413.0	0.35519111862369607
26723656368.0	0.08791999499688427
26723657503.0	0.3369944071674651
26723734663.0	0.5237066035817171
26723743848.0	0.19421697553257242
26723758130.0	0.2539767378425921
26723770242.0	0.30262527449709836
26723790574.0	0.14529545231013485
26723804667.0	1.0
26723806607.0	1.0
26723807062.0	0.13686057868718612
26723817679.0	1.0
26723864412.0	1.0
26723879352.0	0.10516897118965803
26723882162.0	0.43880822415792375
26723885200.0	0.2960067710673641
26723894333.0	0.06000841141506476
26723915483.0	0.3932893136538975
26723923295.0	0.14036661919456217
26723938604.0	0.352612037133877
26724354837.0	-0.00733655597966477
26724552013.0	0.16735431668356826
26724638174.0	0.427692775734197
26724639863.0	0.499689764105185
26814106803.0	0.4423654867610257
26814291747.0	0.33549231230923376
26724683275.0	0.42299648217504376
26724690449.0	0.5859609558374255
26724694710.0	0.26089599397358026
26724732052.0	0.7609062089537503
26724733614.0	0.14740135349549388
26724814778.0	0.592133917985169
26725120154.0	0.4395050637923936
26725245084.0	0.6577337553043964
26725249554.0	0.2617647035673675
26725256972.0	0.14052429063144356
26725264509.0	0.500021809184925
26725552405.0	0.3538239042133316
26725555194.0	0.6338051973892944
26725568137.0	0.6867225439266379
26725662031.0	0.5882178722185385
26725671433.0	0.5011646455288371
26725679705.0	0.6778789554719781
26725682241.0	0.12680717223349539
26725703256.0	0.6319319483620073
26726542339.0	0.5941566271770338
26728272407.0	0.6747995549838115
26728274728.0	0.41695181676956716
26728275600.0	-0.011139293000380489
26728279927.0	-0.03887933803924855
26728283411.0	0.8587835625536764
26728290347.0	0.7941631973417931
26728291976.0	-0.10688746187155711
26728296102.0	0.6934407867935022
26728297493.0	0.4163695393662158
26728299015.0	0.46081991224971125
26728300978.0	0.06456907082702006
26728304237.0	0.7940223961507407
26728306469.0	0.4872643082123639
26728313417.0	0.6098909346495313
26728315037.0	0.25853186598249805
26728319190.0	0.473063258660784
26728320241.0	0.6396199292859369
26728324121.0	0.7958850765327672
26728327992.0	0.6700515961520277
26728329427.0	0.3642387443229825
26728332285.0	0.29328040518917387
26728333947.0	0.016702039406629246
26728335866.0	0.06275120197920775
26728347182.0	0.4495239930666444
26728359491.0	0.32649822790557853
26728415904.0	0.9236888101139141
26728418974.0	0.10470897703604828
26728424238.0	0.4300171098051991
26728434805.0	0.08906993458743376
26728435089.0	0.3090415139881347
26728438867.0	0.635448876369051
26728444556.0	0.8822816334043396
26728704833.0	-0.019711660179058045
26728778185.0	0.692682387435295
26728869887.0	-0.04490340845125182
26728885709.0	0.6483890063955436
26728964086.0	0.10354812172024977
26729730110.0	0.32530712940029205
26731732533.0	0.6188032420087475
26731735500.0	0.6325098528599192
26731773563.0	0.5071065460472415
26731807345.0	0.15537602806373335
26732131530.0	0.2839557478559508
26732153320.0	0.6325780403825896
26740055131.0	0.5518710509602424
26740060780.0	0.5091663762678275
26740062297.0	0.5750851588656846
26740072569.0	0.3677315132045679
26740075295.0	0.3760706435017907
26740078820.0	0.7057695648976692
26740081144.0	0.5968251764327189
26740081855.0	0.48349930258242674
26740082849.0	0.3518540599674434
26740083053.0	0.030455960800455525
26740085157.0	0.3322372008564122
26740085358.0	0.04301610931224706
26740087631.0	0.1983543012637764
26740088347.0	-0.00024630278037034744
26740091582.0	0.5744344144806605
26740091876.0	0.5933310272326174
26740094467.0	0.3995389262137565
26740095448.0	0.6217565212811638
26740096960.0	0.40163168201882093
26740097349.0	0.3512246430735286
26740097864.0	0.4382960942337519
26740097905.0	0.4343599662896313
26740098640.0	0.279779278414837
26740099186.0	0.23811395712149447
26740102867.0	0.21037397896976795
26740103199.0	0.5075587442617255
26740103568.0	0.5720741653646846
26740107003.0	0.9082874018791052
26740109145.0	0.3041580514452331
26740110675.0	0.3054721727460304
26740112226.0	0.23942849946419223
26740112323.0	0.46192052138623496
26740116136.0	0.46628210036007456
26740117444.0	0.4535706407718269
26740117817.0	0.4222515948072273
26740118768.0	0.25614099733143614
26740118887.0	0.6811289083191546
26740120911.0	0.3251321385957487
26740121850.0	0.5462906975626934
26740124063.0	0.4645658279138329
26740124113.0	0.34977955888976936
26740125912.0	0.6275851166274844
26740130137.0	0.629064702222909
26740131782.0	0.9264461549103935
26740134444.0	0.7929029759168629
26740135189.0	0.24103605295697686
26740135603.0	0.2764641069380481
26740136402.0	0.16724177577952132
26740136662.0	0.047822705728772924
26740138839.0	0.6646646572602621
26740139746.0	0.39029762401602314
26740146833.0	0.22221525107352522
26740148565.0	0.07387069433898297
26740154397.0	0.15763794367182168
26740155016.0	0.4260486818044393
26740156175.0	0.35964134018830296
26740243725.0	0.8101111582102527
26740286259.0	0.45042082621213575
26740305237.0	0.5134752027889454
26740384850.0	0.6011916223451012
26740695414.0	0.2881743888818681
26740734100.0	0.7808590000026855
26740746063.0	0.4975126999970811
26740993730.0	0.7438492342139982
26740997449.0	0.6367975399580011
26741008191.0	0.41372745266067207
26741133969.0	0.3269998933606747
26741137825.0	0.8947074966480645
26741217180.0	0.35214905217895215
26741244131.0	0.9010967733068156
26741810519.0	0.6527145542016611
26742205036.0	0.23599201445660686
26743325688.0	0.4465921474907688
26743361077.0	0.7288016607310004
26743740385.0	0.7463621063929496
26743746012.0	0.41275477894163237
26743752310.0	0.30476446197628076
26750871132.0	0.519589346096169
26750908159.0	0.4980335452308897
26750910266.0	0.278073527818887
26750913467.0	0.5975735316373832
26750917300.0	0.6453460100979694
26750939327.0	0.5595545764127626
26750947026.0	0.2692587011222609
26750953147.0	0.511405974295976
26750958620.0	0.5924410065636189
26750979253.0	0.32297775252807154
26751022822.0	0.41988014976806287
26751080659.0	0.41334568181481113
26751087829.0	0.583589319681657
26751092703.0	-0.0469121990430201
26751093250.0	0.2717963736171515
26751096734.0	0.4669620972533528
26751108153.0	0.005439666323461142
26751294119.0	0.7064479911492436
26752339975.0	0.3063026657054456
26752501151.0	0.0599865978841703
26752501380.0	0.24523299532964957
26751721437.0	0.6741391947971775
26751726002.0	0.3779127900035611
26751727414.0	0.20085858691065225
26751741270.0	0.445182997202241
26751752577.0	0.38504347835425223
26751771278.0	0.4047413173056956
26751771378.0	0.07609503331958017
26751773682.0	0.25456524911756134
26751780206.0	0.3980999462760595
26751804221.0	0.5578877081214949
26751807366.0	0.49965708062823333
26751812067.0	0.6179277043248231
26751815705.0	0.4144325966175056
26751823777.0	0.3018668800839758
26751831152.0	0.47738531143693186
26751832683.0	0.46330694175000303
26751838995.0	0.5731713423773044
26751856274.0	0.3450426813883924
26751856738.0	0.2677469882256569
26751857367.0	0.20195341326010383
26751858193.0	0.2807447091872321
26751865039.0	0.05492051381589356
26751893396.0	0.6394820120504999
26751927094.0	0.218781114252159
26751981037.0	0.6423748739784255
26752012188.0	0.8884168749590723
26753887934.0	0.44750133242853435
26753933018.0	0.5125623775791064
26753977187.0	0.50263150747634
26754005853.0	-0.08442848766895505
26754021270.0	0.6844392660158019
26754368201.0	-0.00027703759819939675
26764059579.0	0.5771202937348355
26764121524.0	0.35279728707917146
26764139811.0	0.07403612461745791
26764144635.0	0.28407948981176145
26764147714.0	0.7554403253518085
26764149317.0	0.4523203746519102
26764160977.0	0.640841420505618
26764171354.0	0.349949946670752
26764223717.0	0.6257391142952798
26764227993.0	0.3202247091177664
26764250724.0	0.186299798151855
26764284832.0	0.7210973122018894
26764302600.0	0.8537140955651774
26764311005.0	0.38507875816879067
26764314475.0	0.7096031631472406
26764350918.0	0.6879005995346497
26764366229.0	0.5252122713322882
26764371861.0	0.008796331783229097
26764388217.0	0.6057902686190604
26764394888.0	0.5578245476727041
26764403811.0	0.16567533002953458
26764413888.0	0.6982588545414894
26764436960.0	0.7090832525589553
26764625513.0	0.1538584052679866
26764640822.0	0.5109766903092711
26764670940.0	0.3315283467084359
26764709896.0	0.3654062088902204
26764714654.0	0.6522409680703083
26764719162.0	0.3202400629669604
26764733769.0	0.8789455450465812
26764736458.0	0.5643794243784647
26764938323.0	0.363888531026906
26764953165.0	0.6443976435794361
26764740040.0	0.4467383998686393
26764757740.0	0.6863492941072149
26764763179.0	0.6706840811531849
26764786678.0	0.5371530307385003
26764801819.0	0.6075791703286304
26764815142.0	0.5934622263269993
26764823190.0	0.21327942842012382
26764954276.0	0.7351459326426061
26794619340.0	0.49487980370031504
26794626767.0	0.8256665159196397
26794642982.0	0.7537375135160274
26794646728.0	0.7426638454851953
26794666908.0	0.30063227849666513
26794674695.0	0.6115461562592734
26794686973.0	0.6377259559509794
26794754347.0	0.7545513332173502
26794783951.0	0.5976550252912992
26794819000.0	0.614629795833596
26794858252.0	0.7574607398863062
26795005431.0	0.5101576093603657
26795296990.0	0.4843110601137093
26795495424.0	0.6279572573281756
26795553483.0	0.5903582562478406
26795555456.0	0.46150417986320774
26795600467.0	0.4841567817244223
26795600905.0	0.5258749701985818
26795607906.0	0.7020172126541793
26795609857.0	0.5054603749062221
26795610713.0	0.5930181535335699
26795618098.0	0.4166163900584006
26795623778.0	0.6364843397343959
26795741356.0	0.48476566987179026
26795747329.0	0.42071785777224097
26795787293.0	0.590524699023317
26797370801.0	0.07632664369720744
26795620781.0	0.2094624719453794
26795631237.0	0.17435100510005097
26795641098.0	0.5303411409113404
26795790993.0	0.15056707082289153
26795811722.0	0.080948735979445
26795842653.0	0.4258410442987868
26795869121.0	0.42864953388023314
26795985769.0	0.5983918139957162
26796000947.0	0.3472482265392302
26796008661.0	0.2292042048046666
26796128820.0	0.6085015347511581
26796130102.0	0.10305629172808398
26796200773.0	0.30464819732082066
26796259647.0	0.3368546359074723
26796304102.0	0.153173773303962
26796406675.0	0.05487564367293803
26796443028.0	0.5314390038010366
26796306861.0	0.48381114924446633
26796313619.0	0.5347136946793902
26796314549.0	0.5226746817791392
26796316150.0	0.7795408709056658
26796316509.0	0.6206625311824278
26796320078.0	0.6479807555025506
26796321591.0	0.7004527685050345
26796321702.0	0.4488999871363438
26796323849.0	0.6942739814409422
26796324296.0	0.5222478470890922
26796330614.0	0.6437184462539116
26796330755.0	0.585554134949317
26796330787.0	0.522138994717761
26796331633.0	0.4491364059771528
26796333712.0	0.2886124994233147
26796336592.0	0.5546285301990086
26796337906.0	0.27651423526428776
26796339361.0	0.5960193106935026
26796339709.0	0.6492715651897534
26796340687.0	0.6080999715985336
26796343047.0	0.5030971933099011
26796343437.0	0.2751553763802297
26796344670.0	0.24129570023723823
26796345372.0	0.4512311217492699
